comment,db_key,is_disabled,parent_rule_ref,rank,tag,access_rule.match_part.match_sources.match_source_ref.type,access_rule.match_part.match_sources.match_source_ref.value,access_rule.match_part.match_destinations.match_destination_ref.type,access_rule.match_part.match_destinations.match_destination_ref.value,access_rule.match_part.match_services.match_service_ref.type,access_rule.match_part.match_services.match_service_ref.value,access_rule.action.type,access_rule.option.log_policy.closing_mode,access_rule.option.log_policy.log_level,access_rule.option.log_policy.mss_enforce,access_rule.match_part.match_services.match_service_ref.ref_key,access_rule.option.log_policy.log_compression,comment_rule.background_color,access_rule.match_part.user_match.user.class_id,access_rule.match_part.user_match.user.display_name,access_rule.match_part.user_match.user.domain,access_rule.match_part.user_match.user.ref,access_rule.match_part.user_match.auth_service.ref,access_rule.match_part.user_match.auth_service.ref_key,access_rule.vpn_action.meta_mobile_vpn,access_rule.vpn_action.type,access_rule.vpn_action.vpn_ref.ref,name,access_rule.match_part.match_sources.match_source_ref.ref_key,access_rule.option.decrypting,access_rule.option.deep_inspection,access_rule.option.log_policy.application,access_rule.option.conn_tracking,nat_rule.valid_fw_ref,nat_rule.match_part.match_sources.match_source_ref.type,nat_rule.match_part.match_sources.match_source_ref.value,nat_rule.match_part.match_destinations.match_destination_ref.type,nat_rule.match_part.match_destinations.match_destination_ref.value,nat_rule.match_part.match_services.match_service_ref.ref_key,nat_rule.match_part.match_services.match_service_ref.type,nat_rule.match_part.match_services.match_service_ref.value,nat_rule.action.type,nat_rule.option.log_policy.closing_mode,nat_rule.option.log_policy.log_level,nat_rule.option.log_policy.mss_enforce,nat_rule.option.nat_src.dynamic_nat.generate_arp,nat_rule.option.nat_src.dynamic_nat.packet_description.first_port,nat_rule.option.nat_src.dynamic_nat.packet_description.last_port,nat_rule.option.nat_src.dynamic_nat.packet_description.ne_ref
,11820,false,Access rule : insert point,178.5,2099186.0,network_element,AIC-Pool,network_element,AIC Internal WAF ,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11827,false,Access rule : insert point,178.75,2099193.3,network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element,Cairo_EPM_Prd_DB | Cairo_EPM_Prd_Web | Cairo_EPM_Stg_DB | Cairo_EPM_Stg_Web | Cairo_Office365_VM_123 | network-10.53.105.0/24 | network-10.53.106.0/24 | network-10.53.135.0/24 | network-10.53.150.0/24,network_element,LogRhythm_DP,service,tcp_service_443,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11828,false,Access rule : insert point,178.875,2099194.3,network_element,LogRhythm_DP,network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element,Cairo_EPM_Prd_DB | Cairo_EPM_Prd_Web | Cairo_EPM_Stg_DB | Cairo_EPM_Stg_Web | Cairo_Office365_VM_123 | network-10.53.105.0/24 | network-10.53.106.0/24 | network-10.53.135.0/24 | network-10.53.150.0/24,service,3333,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11870,false,Access rule : insert point,178.9375,2099253.1,network_element,AIC-CAI-IT,network_element,LogRhythm_Dashboard,service,8443,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
remote_Access-VPN,10391,false,Access rule : insert point,179.0,2097840.6,,,,,,,,,,,,,-13159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10394,false,Access rule : insert point,180.0,2097843.10,network_element | network_element,AI_Cluster-Master-New | AIC-Context-New,network_element | network_element,AD1 | AD2,service,AD_services,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11902,false,Access rule : insert point,180.1875,2099284.0,network_element,AIC-Pool,network_element,10.53.150.245,service,tcp_service_22,allow,true,undefined,false,,,,5686,vpn-dev,aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,,,,,,,,,,,,,,,,,,,,,,,,,
,11888,false,Access rule : insert point,180.375,2099271.0,network_element,AIC-Pool,network_element,Cairo_R&D_Team_126,service,tcp_service_22,allow,true,undefined,false,,,,5686 | 5686,vpn-it | vpn-rd,aic-domain | aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,,,,,,,,,,,,,,,,,,,,,,,,,
,11874,false,Access rule : insert point,180.75,2099258.2,network_element,AIC-Pool,network_element,network-10.53.105.0/24,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,5686 | 5686 | 5686,vpn-hpc | vpn-op | vpn-rd,aic-domain | aic-domain | aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-op,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,,,,,,,,,,,,,,,,,,,,,,,,,
,11873,false,Access rule : insert point,181.5,2099256.1,network_element,AIC-Pool,network_element,NLP System of Estimating Alimony,service | service | service,27017 | 7001 | tcp_service_22,allow,true,undefined,false,,,,5686,vpn-dev,aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,,,,,,,,,,,,,,,,,,,,,,,,,
,11774,false,Access rule : insert point,183.0,2099148.3,network_element,AIC-Pool,network_element | network_element | network_element,10.53.126.91 | host-10.53.117.254 | host-10.53.126.90,service | service | service,5900 | Remote Desktop | tcp_service_22,allow,true,undefined,false,281,,,5686,vpn-rd,aic-domain,"CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,,,,,,,,,,,,,,,,,,,,,,,,,
,11864,false,Access rule : insert point,183.0625,2099249.0,network_element,AIC-Pool,network_element,host-10.53.117.254,service | service | service,HTTP | HTTPS | tcp_service_22,allow,true,undefined,false,330 | 332,,,5686 | 5686 | 5686,vpn-dev | vpn-it | vpn-rd,aic-domain | aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11865,false,Access rule : insert point,183.09375,2099248.0,network_element,AIC-Pool,network_element,network-10.53.118.0/24,service | service | service | service | service | service,31000-31199 | 5000-6999 | 8081 | HTTP | HTTPS | tcp_service_8080,allow,true,undefined,false,330 | 332,,,5686 | 5686 | 5686,vpn-dev | vpn-it | vpn-rd,aic-domain | aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11866,false,Access rule : insert point,183.25,2099247.0,network_element,AIC-Pool,network_element | network_element | network_element | network_element | network_element,host-10.53.116.250 | host-10.53.116.251 | host-10.53.116.252 | host-10.53.116.253 | host-10.53.117.253,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,5686 | 5686 | 5686,vpn-dev | vpn-it | vpn-rd,aic-domain | aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11833,false,Access rule : insert point,183.5,2099192.1,network_element,AIC-Pool,network_element,network-10.53.128.0/24,service | service,8006 | 8006/UDP,allow,true,undefined,false,,,,5686,vpn-hpc,aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11834,false,Access rule : insert point,184.5,2099216.0,network_element,AIC-Pool,network_element,Hypervisors_102,service | service | service | service,5900-6923 | 8006 | HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,5686,vpn-it,aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11835,false,Access rule : insert point,184.75,2099217.0,network_element,AIC-Pool,network_element,Alex_VM_Internal,service | service | service,HTTP | HTTPS | tcp_service_22,allow,true,undefined,false,330 | 332,,,5686,vpn-it,aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11836,false,Access rule : insert point,184.875,2099218.0,network_element,AIC-Pool,network_element,Alex-BMC,service | service | service | service | service,161 | 5900-5901 | HTTP | HTTPS | tcp_service_22,allow,true,undefined,false,330 | 332,,,5686,vpn-it,aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11727,false,Access rule : insert point,185.0,2099085.2,network_element,AIC-Pool,network_element,Cairo_EPM_Prd_Web_Server,service | service,tcp_service_443 | tcp_service_80,allow,true,undefined,false,,,,5686 | 5686 | 5686 | 5686 | 5686,vpn-dev | vpn-hpc | vpn-it | vpn-op | vpn-rd,aic-domain | aic-domain | aic-domain | aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-op,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11724,false,Access rule : insert point,186.0,2099078.3,network_element,AIC-Pool,network_element,10.54.130.0,service | service | service,5900 | Remote Desktop | tcp_service_22,allow,true,undefined,false,281,,,5686,vpn-hpc,aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11677,false,Access rule : insert point,187.0,2099030.2,network_element,AIC-Pool,network_element | network_element,10.53.222.2 | 10.53.222.22,service | service,tcp_service_443 | tcp_service_80,allow,true,undefined,false,,,,5686 | 5686 | 5686,vpn-dev | vpn-rd | vpn-rd-ext,aic-domain | aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11678,false,Access rule : insert point,188.0,2099031.3,network_element,AIC-Pool,network_element,10.53.222.0/24,service | service,tcp_service_443 | tcp_service_80,allow,true,undefined,false,,,,5686 | 5686,vpn-hpc | vpn-hpc-ext,aic-domain | aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11673,true,Access rule : insert point,189.0,2099024.6,network_element,AIC-Pool,network_element,10.53.106.100,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,5686 | 5686 | 5686 | 5686 | 5686 | 5686 | 5686 | 5686,Protected Users | vpn-dev | vpn-hpc | vpn-hpc-ext | vpn-it | vpn-op | vpn-rd | vpn-rd-ext,aic-domain | aic-domain | aic-domain | aic-domain | aic-domain | aic-domain | aic-domain | aic-domain,"CN=Protected Users,CN=Users,DC=aic,DC=gov,DC=eg | CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc-ext,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-op,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11757,false,Access rule : insert point,190.0,2099126.7,network_element,AIC-Pool,network_element,AIC Internal WAF ,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,5686 | 5686 | 5686 | 5686 | 5686 | 5686,vpn-dev | vpn-hpc | vpn-hpc-ext | vpn-it | vpn-op | vpn-rd,aic-domain | aic-domain | aic-domain | aic-domain | aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc-ext,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-op,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11624,false,Access rule : insert point,191.0,2098975.2,network_element,AIC-Pool,network_element,host-10.53.106.225,service,6443,allow,true,undefined,false,,,,5686,vpn-it,aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11603,false,Access rule : insert point,192.0,2098699.7,network_element,AIC-Pool,network_element,network-10.53.102.0/24,service,5900-6923,allow,true,undefined,false,,,,5686,vpn-it,aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11606,false,Access rule : insert point,193.0,2098957.2,network_element,AIC-Pool,network_element,10.53.106.241,service | service | service | service,3000 | 8086 | 9090 | tcp_service_22,allow,true,undefined,false,,,,5686 | 5686,vpn-hpc | vpn-hpc-ext,aic-domain | aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11601,false,Access rule : insert point,194.0,2098953.6,network_element,AIC-Pool,network_element | network_element,10.53.106.247 | Git_Server,service | service | service | service | service,HTTP | HTTPS | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,5686 | 5686,vpn-dev | vpn-rd,aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11792,false,Access rule : insert point,195.0,2099168.1,network_element,AIC-Pool,network_element | network_element,10.53.106.247 | Git_Server,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,5686 | 5686 | 5686,vpn-dev | vpn-hpc | vpn-rd,aic-domain | aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11778,false,Access rule : insert point,196.0,2099154.3,network_element,AIC-Pool,network_element,host-10.53.106.208,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,5686 | 5686 | 5686 | 5686 | 5686,vpn-dev | vpn-hpc | vpn-hpc-ext | vpn-rd | vpn-rd-ext,aic-domain | aic-domain | aic-domain | aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc-ext,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11791,false,Access rule : insert point,197.0,2099167.1,network_element,AIC-Pool,network_element,host-10.53.106.208,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,5686,vpn-hpc,aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11607,false,Access rule : insert point,198.0,2098958.5,network_element,AIC-Pool,network_element,10.53.106.247,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,5686 | 5686,vpn-rd | vpn-rd-ext,aic-domain | aic-domain,"CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11593,false,Access rule : insert point,199.0,2098947.2,network_element,AIC-Pool,network_element,10.53.222.2,service | service | service,tcp_service_22 | tcp_service_80 | tcp_service_8000,allow,true,undefined,false,,,,5686,vpn-dev,aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11594,false,Access rule : insert point,200.0,2098948.2,network_element,AIC-Pool,network_element,10.53.222.22,service | service,tcp_service_22 | tcp_service_8000,allow,true,undefined,false,,,,5686,vpn-dev,aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11631,false,Access rule : insert point,201.0,2098981.2,network_element,AIC-Pool,network_element,10.53.150.245,service | service | service | service,5432 | 5555 | 8888 | 9000,allow,true,undefined,false,,,,5686,vpn-rd,aic-domain,"CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11595,false,Access rule : insert point,202.0,2098931.2,network_element,AIC-Pool,network_element,10.53.150.245,service | service | service | service,5432 | 5555 | 8888 | 9000,allow,true,undefined,false,,,,5686,vpn-dev,aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11567,false,Access rule : insert point,203.0,2098921.3,network_element,AIC-Pool,network_element,network-10.53.127.0/24,service | service | service | service | service | service | service | service,8000tcp | 8080 | 8081 | ICMP | Remote Desktop | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,121 | 281,,,5686,vpn-hpc,aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11568,false,Access rule : insert point,204.0,2098922.3,network_element,AIC-Pool,network_element | network_element,10.53.120.0/24 | network-10.53.128.0/24,service | service | service | service | service,8006 | 8006/UDP | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,,,,5686,vpn-hpc,aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,10396,false,Access rule : insert point,205.0,2097845.17,network_element,AIC-Pool,network_element | network_element,dns1 | dns2,service | service | service | service,DNS | DNS (TCP with SafeSearch) | DNS (UDP) | tcp_service_53,allow,true,undefined,false,444 | 12069 | 414,off,,5686 | 5686,vpn-dev | vpn-it,aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11420,false,Access rule : insert point,206.0,2098718.6,network_element,AIC-Pool,network_element,10.53.106.227,service,8834,allow,true,undefined,false,,,,5686,vpn-it,aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11433,false,Access rule : insert point,207.0,2098786.7,network_element,AIC-Pool,network_element,10.54.125.0,service | service | service | service | service,5900 | 9090 | Remote Desktop | ssh | tcp_service_22,allow,true,undefined,false,281,,,5686,vpn-it,aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11584,false,Access rule : insert point,208.0,2098788.10,network_element,AIC-Pool,network_element,10.54.135.0/24,service | service | service | service | service,5900-6923 | 8006 | HTTP | HTTPS | tcp_service_22,allow,true,undefined,false,330 | 332,,,5686,vpn-dev,aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11872,false,Access rule : insert point,208.5,2099255.0,network_element,AIC-Pool,network_element,10.54.135.0/24,service | service | service | service | service,3000-10000 | 30000-32768 | HTTP | HTTPS | tcp_service_22,allow,true,undefined,false,330 | 332,,,5686 | 5686,vpn-dev | vpn-rd,aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,,,,,,,,,,,,,,,,,,,,,,,,,
,11507,false,Access rule : insert point,209.0,2098850.7,network_element,AIC-Pool,network_element,10.54.135.0/24,service | service | service | service,5900-6923 | 8006 | HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,5686,vpn-it,aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
,11435,false,Access rule : insert point,210.0,2098789.7,network_element,AIC-Pool,network_element | network_element | network_element,10.53.107.100 | 10.54.135.248 | host-10.54.135.249,service,6443,allow,true,undefined,false,,,,5686,vpn-it,aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,false,enforce,Remote_access VPN,,,,,,,,,,,,,,,,,,,,,,
