match_sources.match_source_ref.type,match_sources.match_source_ref.value,match_destinations.match_destination_ref.type,match_destinations.match_destination_ref.value,match_services.match_service_ref.type,match_services.match_service_ref.value,match_services.match_service_ref.ref_key,user_match.user.class_id,user_match.user.display_name,user_match.user.domain,user_match.user.ref,user_match.auth_service.ref,user_match.auth_service.ref_key,match_sources.match_source_ref.ref_key
network_element,network-10.53.102.0/24,network_element,network-10.53.101.0/24,service | service | service | service | service | service,32764:32769 | 32764:32769-udp | NFS (TCP) | NFS (UDP) | tcp_service_111 | udp_service_111,12046 | 423,,,,,,,
network_element,network-10.53.102.0/24,network_element,network-10.53.103.0/24,service | service | service,16514 | 49152:49215 | 54321,,,,,,,,
network_element,10.53.102.21,network_element,10.53.123.250,service,SMTP,376,,,,,,,
network_element | network_element | network_element | network_element | network_element,10.53.130.0/24 | 10.53.222.2 | 10.54.135.0/24 | 10.54.200.0/24 | Cairo_R&D_Team_126-,network_element,network-10.53.107.0/24,service | service | service | service,HTTP | HTTPS | SSH | tcp_service_22,330 | 332 | 380,,,,,,,
network_element,aic-sdw,network_element,10.53.74.1,service,ANY,,,,,,,,
network_element,network-10.53.128.0/24,network_element,host-10.53.120.88,service | service,8001-8008 | 8001-8008/tcp,,,,,,,,
network_element,AI-lab,network_element,host-10.53.120.88,service,3000,,,,,,,,
network_element,host-10.53.120.5,network_element,port11_nat_address_10.53.120.1,service,Echo Request (No Code),20,,,,,,,
network_element,Cairo_R&D_Team_126-,network_element,10.54.200.0/24,service | service | service | service,5900 | Remote Desktop | SSH | tcp_service_22,281 | 380,,,,,,,
network_element | network_element | network_element,AI-lab | Cairo_R&D_Team_126- | users,network_element,vaccaine,service,HTTPS,332,,,,,,,
network_element,LXC Management Node,network_element,10.53.222.2,service | service,SSH | tcp_service_22,380,,,,,,,
network_element | network_element | network_element,10.54.135.40 | 10.54.200.0/24 | LXC Management Node,network_element,Cairo_R&D_Team_126-,service | service | service | service,5900 | Remote Desktop | SSH | tcp_service_22,281 | 380,,,,,,,
network_element | network_element | network_element,ai_server | host-10.53.120.88 | network-10.53.127.0/24,network_element,port11_nat_address_10.53.120.1,service,Echo Request (No Code),20,,,,,,,
network_element,10.53.120.0/24,network_element | network_element,10.210.200.17 | host-10.210.200.18,service,AD_services,,,,,,,,
network_element,Msot-bassem,network_element | network_element,host-10.53.120.88 | port11_nat_address_10.53.120.1,service,Echo Request (No Code),20,,,,,,,
network_element,host-10.53.223.3,network_element,10.100.112.10,service,Echo Reply (No Code),18,,,,,,,
network_element,Server-Mgmt-B2,network_element,Any Network any,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element,AI_Wireless,network_element,Outside,service | service,465 | SMTP Submission Service,12005,,,,,,,
network_element,host-10.53.125.143,network_element | network_element,host-10.53.127.50 | hpc cluster 4 login node,service,ssh,,,,,,,,
network_element,10.53.120.0/24,network_element,host-10.53.120.1,service | service,ICMP | Ping,121 | 453,,,,,,,
network_element,network-10.53.127.0/24,network_element,AIC_Cluster1_nat_address_10.53.127.1,service | service,ICMP | Ping,121 | 453,,,,,,,
network_element,LXC Management Node,network_element,10.53.222.2,service,tcp_service_22,,,,,,,,
network_element,AI-lab,network_element,10.53.222.0/24,service | service | service | service | service | service,4040 | 8080 | 8081 | HTTP | HTTPS | SSH,330 | 332 | 380,,,,,,,
network_element,10.53.130.0/24,network_element,10.53.120.0/24,service | service | service,AI-ports | SSH | tcp_service_22,380,,,,,,,
network_element,NEW_SERVER_MGMT,network_element,HPC OME,service | service | service | service | service,137_TCP | 445 | NetBIOS-NS (UDP) | NetBIOS-SSN | TCP_139,422 | 356,,,,,,,
network_element,HPC OME,network_element,NEW_SERVER_MGMT,service | service | service | service,623 | HTTPS | SSH | udp_service_161_162,332 | 380,,,,,,,
network_element | network_element,10.53.222.3 | AI-lab,network_element,NEW_SERVER_MGMT,service | service | service | service | service | service | service | service | service | service,8080 | 8081 | HTTP | HTTPS | Ping | Remote Desktop | SSH | tcp_service_22 | tcp_service_443 | tcp_service_80,330 | 332 | 453 | 281 | 380,,,,,,,
network_element,AI_Wireless,network_element,NEW_SERVER_MGMT,service | service | service | service | service | service | service | service | service,8080 | 8081 | HTTP | HTTPS | Remote Desktop | SSH | tcp_service_22 | tcp_service_443 | tcp_service_80,330 | 332 | 281 | 380,,,,,,,
network_element,Cairo_R&D_Team_126-,network_element,host-41.33.152.35,service,Alexandria Annotation Server,,,,,,,,
network_element | network_element | network_element | network_element,10.53.130.0/24 | 10.54.200.0/24 | Cairo_R&D_Team_126 | wireless_subnet,network_element,10.53.222.2,service,tcp_service_8000,,,,,,,,
network_element,AI-lab,network_element | network_element,AIC_Cluster1_server | hpc cluster 2 login node,service | service | service | service | service | service | service | service,8006 | 8006/UDP | 8080 | 8081 | HTTP | HTTPS | SSH | tcp_service_22,330 | 332 | 380,,,,,,,
network_element,AI-lab,network_element,Outside,service | service | service,HTTP | HTTPS | SSH,330 | 332 | 380,,,,,,,
network_element,10.54.200.0/24,network_element,10.53.222.2,service | service | service,8080 | Ping | SSH,453 | 380,,,,,,,
network_element,10.53.222.0/24,network_element,New_Server_Data_nat_address_10.53.222.1,service,Echo Request (No Code),20,,,,,,,
network_element,AI_Core Switch,network_element | network_element,AI_Cluster-Master-New | AIC-Context-New,service,ANY,,,,,,,,
match_expression,MatchExpression_1664655848305_29,network_element,Outside,service | service | service | service | service,DNS | HTTP | HTTPS | SMTP | whatsapp,444 | 330 | 332 | 376,,,,,,,
network_element,MSOT,network_element | network_element,AI_Cluster-Master-New | AIC-Context-New,service,ANY,,,,,,,,
match_expression,MatchExpression_1664655848306_30,network_element,Outside,service | service | service,FTP | FTP-Control | SSH,325 | 380,,,,,,,
network_element,MSOT,match_expression,MatchExpression_1664655848301_26,service,ANY,,,,,,,,
network_element,MSOT,match_expression,MatchExpression_1664655848304_28,service,ANY,,,,,,,,
network_element | network_element | network_element,ahmed sarhan pc | khaled_office | Khaled_shwky,network_element,NVR_B51,service,HTTP,330,,,,,,,
network_element | network_element,ai_server | hpc cluster 4 login node,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,444 | 330 | 332,,,,,,,
network_element,MSOT,network_element | network_element | network_element | network_element | network_element,10.53.222.0/24 | New_Server_Data_nat_address_10.53.222.1 | New_Server_MGM_nat_address_10.53.223.1 | Server-Mgmt-B2 | server_vlan,service,ANY,,,,,,,,
network_element,khaled_hedaya,network_element | network_element,camera_workstation | finger_print,service,HTTP,330,,,,,,,
network_element,wireless_subnet,network_element,Outside,service | service | service | service | service | service | service,DNS | FTP | HTTP | HTTPS | SMTP | SSH | whatsapp,444 | 325 | 330 | 332 | 376 | 380,,,,,,,
network_element,Hossam mosaad,network_element,camer,service,Remote Desktop,281,,,,,,,
network_element,Khaled_shwky,network_element,camera,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element,10.100.111.0/24 | IT-Support,network_element,10.53.200.167,service,Remote Desktop,281,,,,,,,
network_element,Cairo_R&D_Team_126-,network_element,host-41.33.152.35,service,10015-10016,,,,,,,,
network_element,ANY,network_element,host-41.33.152.35,service,Alexandria Annotation Server,,,,,,,,
network_element,MSOT,network_element,wireless_subnet,service,ANY,,,,,,,,
network_element | network_element | network_element,ahmed sarhan pc | Hossam mosaad | khaled_hedaya,network_element | network_element,camer | camera2,service,Remote Desktop,281,,,,,,,
network_element | network_element,AI_Wireless | Cairo_R&D_Team_126,network_element,server_vlan,service,ANY,,,,,,,,
network_element,MSOT,match_expression,MatchExpression_1664655848297_25,service,ANY,,,,,,,,
network_element | network_element | network_element | network_element,AI-lab | Cairo_R&D_Team_126- | users | wireless_subnet,network_element,Printer_Vlan,service | service | service | service | service | service | service | service,9101 | HTTP | HTTPS | JetDirect | Ping | SNMP (TCP) | SNMP (UDP) | tcp_service_80,330 | 332 | 12058 | 453 | 378 | 435,,,,,,,
network_element | network_element,MSOT | wireless_subnet,network_element | network_element,host-10.53.128.20 | hpc cluster 2 login node,service | service,Ping | SSH,453 | 380,,,,,,,
network_element,Lab2,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,444 | 330 | 332,,,,,,,
network_element,video conference,network_element,Outside,service,ANY,,,,,,,,
network_element,video conference,network_element | network_element,dns | dns_2,service,DNS,444,,,,,,,
network_element,Ai-lab,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,444 | 330 | 332,,,,,,,
network_element,khaled_hedaya,network_element,10.53.200.22,service | service | service,Echo Request (Any Code) | HTTP | HTTPS,19 | 330 | 332,,,,,,,
network_element,khaled_hedaya,network_element,video conference,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element,Outside,network_element,video conference,service,ANY,,,,,,,,
network_element,Cairo_R&D_Team_126-,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,444 | 330 | 332,,,,,,,
network_element,Cairo_R&D_Team_126-,network_element,Outside,service | service | service,FTP | FTP-Control | SSH,325 | 380,,,,,,,
network_element,Cairo_R&D_Team_126-,network_element,Outside,service,Remote Desktop,281,,,,,,,
network_element,AIC-Alex-VPN-POOL,network_element,Aic-Vlans,application,SSH,790019,,,,,,,
network_element,10.54.200.0/24,network_element,AIC_Cluster1_server,service,SSH,380,,,,,,,
network_element,10.54.200.0/24,network_element,10.53.222.0/24,service | service,Echo Request (Any Code) | SSH,19 | 380,,,,,,,
network_element,AI_Abdelhameed,network_element,10.53.222.0/24,service | service | service | service | service,HTTP | HTTPS | ICMP | Remote Desktop | SSH,330 | 332 | 121 | 281 | 380,,,,,,,
network_element | network_element,Ahmed Abdelhafez | MSOT,network_element,10.53.222.0/24,service,ANY,,,,,,,,
network_element | network_element,Ahmed Abdelhafez | MSOT,network_element,NEW_SERVER_MGMT,service,ANY,,,,,,,,
network_element,AI_Abdelhameed,network_element,NEW_SERVER_MGMT,service | service | service | service | service,HTTP | HTTPS | ICMP | Remote Desktop | SSH,330 | 332 | 121 | 281 | 380,,,,,,,
network_element,10.53.222.0/24,network_element,Outside,service,ANY,,,,,,,,
network_element,wireless_subnet,network_element,10.53.222.0/24,service,SSH,380,,,,,,,
network_element,wireless_subnet,network_element | network_element,AIC_DNS1 | AIC_DNS2,service,DNS,444,,,,,,,
network_element,wireless_subnet,network_element,Core-Range,service,Core-Services,,,,,,,,
network_element,wireless_subnet,network_element | network_element,AIC_Cluster1_server | hpc cluster 2 login node,service,SSH,380,,,,,,,
network_element,10.54.200.0/24,network_element | network_element,network-10.53.127.0/24 | NEW_SERVER_MGMT,service | service,Ping | SSH,453 | 380,,,,,,,
network_element,s,network_element | network_element,10.210.200.17 | host-10.210.200.18,service,AD_services,,,,,,,,
network_element,s,network_element | network_element,ARROW | OPEN-TEXT,service,ANTIVIRUS,,,,,,,,
network_element,wireless_subnet,network_element,Outside,service,1433-TCP-UDP,,,,,,,,
network_element | network_element,AIC_Cluster1_server | AIC_Cluster1_Server2,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,444 | 330 | 332,,,,,,,
network_element,hpc cluster 2 login node,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,444 | 330 | 332,,,,,,,
network_element,Outside,network_element,AIC_Cluster1_server,service,SSH,380,,,,,,,
network_element,Outside,network_element,hpc cluster 2 login node,service,SSH,380,,,,,,,
network_element,AIC Guests,network_element,Outside,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element,wireless_subnet,network_element,AIC_Cluster1_server,service | service,Echo Request (Any Code) | SSH,19 | 380,,,,,,,
network_element,wireless_subnet,network_element,10.53.222.0/24,service | service | service | service,8080 | 8081 | HTTP | HTTPS,330 | 332,,,,,,,
network_element,wireless_subnet,network_element,hpc cluster 2 login node,service | service,Echo Request (Any Code) | SSH,19 | 380,,,,,,,
network_element,Cairo_R&D_Team_126-,network_element | network_element,10.53.222.2 | 10.53.222.22,service,SSH,380,,,,,,,
network_element,Cairo_R&D_Team_126-,network_element,AIC_Cluster1_server,service,SSH,380,,,,,,,
network_element | network_element,AI-lab | Cairo_R&D_Team_126-,network_element,Git Server,service | service | service | service,HTTP | HTTPS | SSH | tcp_service_22,330 | 332 | 380,,,,,,,
network_element,10.53.130.0/24,network_element,Core-Range,service | service | service | service | service | service | service | service | service | service | service | service | service | service | service,1194 | 123 | 143 | 161 | 25 | 8080 | 9481 | DNS (TCP) | DNS (UDP) | HTTP | HTTPS | NTP (TCP) | SNMP (TCP) | SSH | tcp_service_8000,321 | 414 | 330 | 332 | 362 | 378 | 380,,,,,,,
network_element,wireless_subnet,network_element | network_element,13.95.90.49 | 168.63.15.84,service,Remote Desktop,281,,,,,,,
network_element,10.53.126.20-10.53.126.29,network_element,Outside,service,SSH,380,,,,,,,
network_element | network_element | network_element,10.53.130.0/24 | 10.54.200.0/24 | Cairo_R&D_Team_126,network_element,IDM,service | service | service | service | service | service,464 | Kerberos | Kpasswd | LDAP (TCP) | LDAPS (TCP) | udp_service_88,343 | 345 | 347 | 348,,,,,,,
match_expression,MatchExpression_1664655848307_31,network_element | network_element,AIC_DNS1 | AIC_DNS2,service,DNS,444,,,,,,,
match_expression,MatchExpression_1664655848308_32,network_element,Core-Range,service,Core-Services,,,,,,,,
network_element,Cairo_R&D_Team_126-,network_element | network_element,AIC_DNS1 | AIC_DNS2,service,DNS,444,,,,,,,
network_element,Cairo_R&D_Team_126-,network_element,Core-Range,service,Core-Services,,,,,,,,
network_element,Core-Range,network_element,Outside,service | service | service,DNS | HTTP | HTTPS,444 | 330 | 332,,,,,,,
network_element | network_element,AIC_DNS1 | AIC_DNS2,network_element,Outside,service,DNS,444,,,,,,,
network_element,10.53.130.0/24,network_element,Core-Range,service,Core-Services,,,,,,,,
